,image_path,category,size_group,position_group,ratio_group,bbox,informativeness,informationType,informativeness_group,"group (size, position, ratio)",bbox_name
2365,,,,,,,,,,,
2366,,,,,,,,,,,
2367,0a6bc386b28f2aac.jpg,Finger,middle,low,middle,"[[288, 311, 131, 174]]",3.0,"[0, 0, 0, 1, 0]",middle,middle_low_middle,0a6bc386b28f2aac.jpg_Finger
2368,,,,,,,,,,,
2369,,,,,,,,,,,
2370,,,,,,,,,,,
2371,fdc078c7ab17bc53.jpg,Photo,middle,low,middle,"[[412, 412, 223, 223], [412, 412, 223, 223], [412, 412, 223, 223]]",4.67,"[0, 1, 0, 0, 0]",high,middle_low_middle,fdc078c7ab17bc53.jpg_Photo
2372,,,,,,,,,,,
2373,,,,,,,,,,,
2374,,,,,,,,,,,
2375,,,,,,,,,,,
2376,,,,,,,,,,,
2377,,,,,,,,,,,
2378,30589.jpg,Home interior,middle,low,middle,"[[132, 298, 88, 120], [132, 298, 88, 120]]",3.5,"[1, 1, 1, 0, 0]",middle,middle_low_middle,30589.jpg_Home interior
2379,,,,,,,,,,,
2380,,,,,,,,,,,
2381,,,,,,,,,,,
2382,,,,,,,,,,,
2383,,,,,,,,,,,
2384,04311ae05c027377.jpg,Book,middle,low,middle,"[[534, 337, 150, 195]]",2.0,"[0, 1, 1, 0, 0]",low,middle_low_middle,04311ae05c027377.jpg_Book
2385,,,,,,,,,,,
2386,,,,,,,,,,,
2387,,,,,,,,,,,
2388,,,,,,,,,,,
2389,,,,,,,,,,,
2390,,,,,,,,,,,
2391,,,,,,,,,,,
2392,,,,,,,,,,,
2393,,,,,,,,,,,
2394,,,,,,,,,,,
2395,,,,,,,,,,,
2396,,,,,,,,,,,
2397,,,,,,,,,,,
2398,,,,,,,,,,,
2399,,,,,,,,,,,
2400,,,,,,,,,,,
2401,114759.jpg,Others,middle,low,middle,"[[90, 190, 81, 127]]",2.0,"[1, 1, 0, 0, 0]",low,middle_low_middle,114759.jpg_Others
2402,,,,,,,,,,,
2403,,,,,,,,,,,
2404,,,,,,,,,,,
2405,,,,,,,,,,,
2406,,,,,,,,,,,
2407,,,,,,,,,,,
2408,,,,,,,,,,,
2409,,,,,,,,,,,
2410,,,,,,,,,,,
2411,,,,,,,,,,,
2412,,,,,,,,,,,
2413,,,,,,,,,,,
2414,366683.jpg,Identity,middle,low,middle,"[[151, 251, 209, 199], [151, 251, 209, 199]]",1.5,"[0, 0, 0, 1, 1]",low,middle_low_middle,366683.jpg_Identity
2415,,,,,,,,,,,
2416,,,,,,,,,,,
2417,,,,,,,,,,,
2418,,,,,,,,,,,
2419,,,,,,,,,,,
2420,,,,,,,,,,,
2421,,,,,,,,,,,
2422,,,,,,,,,,,
2423,,,,,,,,,,,
2424,,,,,,,,,,,
2425,,,,,,,,,,,
2426,252244.jpg,Clothing,middle,low,middle,"[[105, 257, 173, 158], [105, 257, 173, 158]]",4.0,"[1, 0, 1, 1, 0]",middle,middle_low_middle,252244.jpg_Clothing
2427,,,,,,,,,,,
2428,,,,,,,,,,,
2429,,,,,,,,,,,
2430,,,,,,,,,,,
2431,,,,,,,,,,,
2432,,,,,,,,,,,
2433,,,,,,,,,,,
2434,,,,,,,,,,,
2435,,,,,,,,,,,
2436,,,,,,,,,,,
2437,,,,,,,,,,,
2438,,,,,,,,,,,
2439,4704b2b97ee54840.jpg,Photo,middle,low,middle,"[[183, 553, 332, 296]]",5.0,"[0, 0, 0, 1, 0]",high,middle_low_middle,4704b2b97ee54840.jpg_Photo
2440,,,,,,,,,,,
2441,541538.jpg,Identity,middle,low,middle,"[[227, 222, 98, 128], [227, 222, 98, 128]]",0.5,"[1, 0, 0, 1, 0]",low,middle_low_middle,541538.jpg_Identity
2442,,,,,,,,,,,
2443,,,,,,,,,,,
2444,,,,,,,,,,,
2445,,,,,,,,,,,
2446,,,,,,,,,,,
2447,,,,,,,,,,,
2448,,,,,,,,,,,
2449,,,,,,,,,,,
2450,,,,,,,,,,,
2451,,,,,,,,,,,
2452,,,,,,,,,,,
2453,,,,,,,,,,,
2454,,,,,,,,,,,
2455,,,,,,,,,,,
2456,,,,,,,,,,,
2457,,,,,,,,,,,
2458,,,,,,,,,,,
2459,,,,,,,,,,,
2460,,,,,,,,,,,
2461,,,,,,,,,,,
2462,,,,,,,,,,,
2463,,,,,,,,,,,
2464,,,,,,,,,,,
2465,,,,,,,,,,,
2466,,,,,,,,,,,
2467,,,,,,,,,,,
2468,,,,,,,,,,,
2469,,,,,,,,,,,
2470,,,,,,,,,,,
2471,,,,,,,,,,,
2472,168331.jpg,Printed Material,middle,middle,high,"[[53, 118, 142, 56]]",3.0,"[0, 0, 0, 1, 0]",middle,middle_middle_high,168331.jpg_Printed Material
2473,,,,,,,,,,,
2474,,,,,,,,,,,
2475,,,,,,,,,,,
2476,,,,,,,,,,,
2477,,,,,,,,,,,
2478,3fefc0feb476ed7e.jpg,Screen,middle,middle,high,"[[542, 385, 257, 182], [542, 385, 257, 182], [542, 385, 257, 182]]",5.0,"[1, 0, 1, 1, 1]",high,middle_middle_high,3fefc0feb476ed7e.jpg_Screen
2479,,,,,,,,,,,
2480,,,,,,,,,,,
2481,,,,,,,,,,,
2482,,,,,,,,,,,
2483,,,,,,,,,,,
2484,,,,,,,,,,,
2485,,,,,,,,,,,
2486,,,,,,,,,,,
2487,,,,,,,,,,,
2488,,,,,,,,,,,
2489,,,,,,,,,,,
2490,,,,,,,,,,,
2491,,,,,,,,,,,
2492,,,,,,,,,,,
2493,,,,,,,,,,,
2494,,,,,,,,,,,
2495,,,,,,,,,,,
2496,,,,,,,,,,,
2497,,,,,,,,,,,
2498,,,,,,,,,,,
2499,,,,,,,,,,,
2500,131138.jpg,Machine,middle,middle,high,"[[419, 198, 143, 65]]",4.0,"[0, 1, 0, 0, 0]",middle,middle_middle_high,131138.jpg_Machine
2501,,,,,,,,,,,
2502,,,,,,,,,,,
2503,,,,,,,,,,,
2504,,,,,,,,,,,
2505,,,,,,,,,,,
2506,,,,,,,,,,,
2507,,,,,,,,,,,
2508,,,,,,,,,,,
2509,,,,,,,,,,,
2510,,,,,,,,,,,
2511,,,,,,,,,,,
2512,,,,,,,,,,,
2513,,,,,,,,,,,
2514,,,,,,,,,,,
2515,,,,,,,,,,,
2516,,,,,,,,,,,
2517,,,,,,,,,,,
2518,,,,,,,,,,,
2519,,,,,,,,,,,
2520,,,,,,,,,,,
2521,,,,,,,,,,,
2522,,,,,,,,,,,
2523,,,,,,,,,,,
2524,,,,,,,,,,,
2525,2cef13c890006439.jpg,Person,middle,middle,high,"[[0, 422, 365, 256]]",4.0,"[1, 0, 0, 0, 0]",middle,middle_middle_high,2cef13c890006439.jpg_Person
2526,,,,,,,,,,,
2527,2afcec1f707608d2.jpg,Food,middle,middle,high,"[[134, 621, 398, 203], [155, 626, 376, 201], [155, 626, 376, 201]]",4.33,"[1, 0, 0, 1, 0]",high,middle_middle_high,2afcec1f707608d2.jpg_Food
2528,,,,,,,,,,,
2529,03d9eaadefad5eaf.jpg,Table,middle,middle,high,"[[622, 307, 395, 166]]",4.0,"[0, 0, 1, 0, 0]",middle,middle_middle_high,03d9eaadefad5eaf.jpg_Table
2530,,,,,,,,,,,
2531,,,,,,,,,,,
2532,,,,,,,,,,,
2533,,,,,,,,,,,
2534,,,,,,,,,,,
2535,,,,,,,,,,,
2536,,,,,,,,,,,
2537,,,,,,,,,,,
2538,,,,,,,,,,,
2539,,,,,,,,,,,
2540,,,,,,,,,,,
2541,,,,,,,,,,,
2542,,,,,,,,,,,
2543,,,,,,,,,,,
2544,,,,,,,,,,,
2545,,,,,,,,,,,
2546,,,,,,,,,,,
2547,,,,,,,,,,,
2548,,,,,,,,,,,
2549,,,,,,,,,,,
2550,,,,,,,,,,,
2551,,,,,,,,,,,
2552,,,,,,,,,,,
2553,,,,,,,,,,,
2554,,,,,,,,,,,
2555,,,,,,,,,,,
2556,,,,,,,,,,,
2557,,,,,,,,,,,
2558,,,,,,,,,,,
2559,,,,,,,,,,,
2560,,,,,,,,,,,
2561,,,,,,,,,,,
2562,,,,,,,,,,,
2563,,,,,,,,,,,
2564,,,,,,,,,,,
2565,,,,,,,,,,,
2566,,,,,,,,,,,
2567,,,,,,,,,,,
2568,,,,,,,,,,,
2569,,,,,,,,,,,
2570,104999.jpg,Pet,middle,middle,high,"[[297, 230, 336, 112]]",3.0,"[1, 0, 1, 0, 0]",middle,middle_middle_high,104999.jpg_Pet
2571,,,,,,,,,,,
2572,,,,,,,,,,,
2573,,,,,,,,,,,
2574,,,,,,,,,,,
2575,,,,,,,,,,,
2576,3b3b9931325d65c9.jpg,Book,middle,middle,high,"[[148, 43, 590, 123]]",3.0,"[0, 0, 0, 1, 0]",middle,middle_middle_high,3b3b9931325d65c9.jpg_Book
2577,,,,,,,,,,,
2578,,,,,,,,,,,
2579,,,,,,,,,,,
2580,,,,,,,,,,,
2581,,,,,,,,,,,
2582,,,,,,,,,,,
2583,,,,,,,,,,,
2584,,,,,,,,,,,
2585,,,,,,,,,,,
2586,,,,,,,,,,,
2587,,,,,,,,,,,
2588,159a3280b4de5ec9.jpg,Identity,middle,middle,high,"[[218, 270, 479, 59], [218, 270, 479, 59], [218, 270, 479, 59], [218, 270, 479, 59]]",3.0,"[0, 1, 1, 1, 0]",middle,middle_middle_high,159a3280b4de5ec9.jpg_Identity
2589,,,,,,,,,,,
2590,,,,,,,,,,,
2591,15335.jpg,Others,middle,middle,high,"[[226, 104, 260, 48]]",5.0,"[0, 1, 0, 1, 0]",high,middle_middle_high,15335.jpg_Others
2592,,,,,,,,,,,
2593,,,,,,,,,,,
2594,,,,,,,,,,,
2595,,,,,,,,,,,
2596,,,,,,,,,,,
2597,,,,,,,,,,,
2598,,,,,,,,,,,
2599,,,,,,,,,,,
2600,,,,,,,,,,,
2601,,,,,,,,,,,
2602,,,,,,,,,,,
2603,,,,,,,,,,,
2604,,,,,,,,,,,
2605,,,,,,,,,,,
2606,,,,,,,,,,,
2607,,,,,,,,,,,
2608,,,,,,,,,,,
2609,,,,,,,,,,,
2610,,,,,,,,,,,
2611,,,,,,,,,,,
2612,108253.jpg,Food,middle,middle,low,"[[237, 0, 127, 318], [237, 0, 127, 318], [237, 0, 127, 318]]",4.33,"[0, 1, 1, 1, 0]",high,middle_middle_low,108253.jpg_Food
2613,,,,,,,,,,,
2614,,,,,,,,,,,
2615,,,,,,,,,,,
2616,,,,,,,,,,,
2617,,,,,,,,,,,
2618,,,,,,,,,,,
2619,,,,,,,,,,,
2620,,,,,,,,,,,
2621,,,,,,,,,,,
2622,149623.jpg,Pet,middle,middle,low,"[[131, 259, 65, 128], [131, 259, 65, 128]]",3.0,"[1, 0, 0, 1, 0]",middle,middle_middle_low,149623.jpg_Pet
2623,,,,,,,,,,,
2624,,,,,,,,,,,
2625,,,,,,,,,,,
2626,,,,,,,,,,,
2627,,,,,,,,,,,
2628,,,,,,,,,,,
2629,,,,,,,,,,,
2630,,,,,,,,,,,
2631,,,,,,,,,,,
2632,,,,,,,,,,,
2633,46da83ccb945db5a.jpg,Electronic Devices,middle,middle,low,"[[280, 0, 203, 345]]",4.0,"[0, 1, 0, 1, 0]",middle,middle_middle_low,46da83ccb945db5a.jpg_Electronic Devices
2634,,,,,,,,,,,
2635,,,,,,,,,,,
2636,,,,,,,,,,,
2637,,,,,,,,,,,
2638,,,,,,,,,,,
2639,,,,,,,,,,,
2640,,,,,,,,,,,
2641,,,,,,,,,,,
2642,,,,,,,,,,,
2643,,,,,,,,,,,
2644,,,,,,,,,,,
2645,,,,,,,,,,,
2646,,,,,,,,,,,
2647,,,,,,,,,,,
2648,,,,,,,,,,,
2649,,,,,,,,,,,
2650,,,,,,,,,,,
2651,,,,,,,,,,,
2652,,,,,,,,,,,
2653,,,,,,,,,,,
2654,,,,,,,,,,,
2655,,,,,,,,,,,
2656,,,,,,,,,,,
2657,,,,,,,,,,,
2658,,,,,,,,,,,
2659,,,,,,,,,,,
2660,,,,,,,,,,,
2661,,,,,,,,,,,
2662,,,,,,,,,,,
2663,,,,,,,,,,,
2664,,,,,,,,,,,
2665,,,,,,,,,,,
2666,,,,,,,,,,,
2667,,,,,,,,,,,
2668,,,,,,,,,,,
2669,,,,,,,,,,,
2670,,,,,,,,,,,
2671,,,,,,,,,,,
2672,214720.jpg,Food,middle,middle,low,"[[85, 158, 49, 122], [85, 158, 49, 122]]",4.0,"[1, 1, 1, 1, 0]",middle,middle_middle_low,214720.jpg_Food
2673,,,,,,,,,,,
2674,,,,,,,,,,,
2675,,,,,,,,,,,
2676,,,,,,,,,,,
2677,,,,,,,,,,,
2678,,,,,,,,,,,
2679,,,,,,,,,,,
2680,,,,,,,,,,,
2681,74d9c3ea2244fe8f.jpg,Electronic Devices,middle,middle,low,"[[276, 203, 205, 475]]",5.0,"[1, 0, 1, 0, 0]",high,middle_middle_low,74d9c3ea2244fe8f.jpg_Electronic Devices
2682,,,,,,,,,,,
2683,,,,,,,,,,,
2684,0fa1f463189c8e42.jpg,Person,middle,middle,low,"[[684, 222, 81, 270], [684, 222, 81, 270], [684, 222, 81, 270]]",4.67,"[1, 0, 1, 1, 1]",high,middle_middle_low,0fa1f463189c8e42.jpg_Person
2685,,,,,,,,,,,
2686,,,,,,,,,,,
2687,,,,,,,,,,,
2688,,,,,,,,,,,
2689,,,,,,,,,,,
2690,,,,,,,,,,,
2691,,,,,,,,,,,
2692,,,,,,,,,,,
2693,,,,,,,,,,,
2694,,,,,,,,,,,
2695,,,,,,,,,,,
2696,,,,,,,,,,,
2697,017527da8bfeb97d.jpg,Vehicle Plate,middle,middle,low,"[[114, 173, 119, 326]]",2.0,"[1, 0, 0, 0, 0]",low,middle_middle_low,017527da8bfeb97d.jpg_Vehicle Plate
2698,,,,,,,,,,,
2699,,,,,,,,,,,
2700,,,,,,,,,,,
2701,,,,,,,,,,,
2702,,,,,,,,,,,
2703,,,,,,,,,,,
2704,,,,,,,,,,,
2705,,,,,,,,,,,
2706,,,,,,,,,,,
2707,,,,,,,,,,,
2708,,,,,,,,,,,
2709,,,,,,,,,,,
2710,,,,,,,,,,,
2711,,,,,,,,,,,
2712,21465.jpg,Home interior,middle,middle,low,"[[199, 8, 41, 112]]",1.0,"[0, 0, 0, 1, 0]",low,middle_middle_low,21465.jpg_Home interior
2713,,,,,,,,,,,
2714,101882.jpg,Place Identifier,middle,middle,low,"[[97, 95, 78, 324], [97, 95, 78, 324]]",4.5,"[0, 1, 0, 0, 0]",high,middle_middle_low,101882.jpg_Place Identifier
2715,,,,,,,,,,,
2716,,,,,,,,,,,
2717,,,,,,,,,,,
2718,,,,,,,,,,,
2719,,,,,,,,,,,
2720,,,,,,,,,,,
2721,,,,,,,,,,,
2722,,,,,,,,,,,
2723,,,,,,,,,,,
2724,,,,,,,,,,,
2725,,,,,,,,,,,
2726,1ddcde13ef6914c9.jpg,Toy,middle,middle,low,"[[672, 238, 121, 609]]",4.0,"[0, 1, 0, 1, 0]",middle,middle_middle_low,1ddcde13ef6914c9.jpg_Toy
2727,,,,,,,,,,,
2728,,,,,,,,,,,
2729,,,,,,,,,,,
2730,,,,,,,,,,,
2731,,,,,,,,,,,
2732,,,,,,,,,,,
2733,,,,,,,,,,,
2734,,,,,,,,,,,
2735,,,,,,,,,,,
2736,,,,,,,,,,,
2737,,,,,,,,,,,
2738,,,,,,,,,,,
2739,,,,,,,,,,,
2740,,,,,,,,,,,
2741,,,,,,,,,,,
2742,,,,,,,,,,,
2743,,,,,,,,,,,
2744,,,,,,,,,,,
2745,,,,,,,,,,,
2746,123633.jpg,Clothing,middle,middle,middle,"[[112, 45, 149, 156], [137, 52, 100, 116]]",0.0,"[1, 1, 1, 1, 0]",low,middle_middle_middle,123633.jpg_Clothing
2747,,,,,,,,,,,
2748,,,,,,,,,,,
2749,,,,,,,,,,,
2750,,,,,,,,,,,
2751,,,,,,,,,,,
2752,4efbf3d3374b6f2a.jpg,Finger,middle,middle,middle,"[[209, 0, 208, 301]]",4.0,"[0, 0, 0, 1, 0]",middle,middle_middle_middle,4efbf3d3374b6f2a.jpg_Finger
2753,,,,,,,,,,,
2754,,,,,,,,,,,
2755,,,,,,,,,,,
2756,,,,,,,,,,,
2757,,,,,,,,,,,
2758,,,,,,,,,,,
2759,,,,,,,,,,,
2760,,,,,,,,,,,
2761,,,,,,,,,,,
2762,,,,,,,,,,,
2763,,,,,,,,,,,
2764,,,,,,,,,,,
2765,,,,,,,,,,,
2766,,,,,,,,,,,
2767,,,,,,,,,,,
2768,,,,,,,,,,,
2769,,,,,,,,,,,
2770,,,,,,,,,,,
2771,,,,,,,,,,,
2772,,,,,,,,,,,
2773,,,,,,,,,,,
2774,,,,,,,,,,,
2775,,,,,,,,,,,
2776,,,,,,,,,,,
2777,,,,,,,,,,,
2778,,,,,,,,,,,
2779,,,,,,,,,,,
2780,,,,,,,,,,,
2781,,,,,,,,,,,
2782,,,,,,,,,,,
2783,,,,,,,,,,,
2784,,,,,,,,,,,
2785,,,,,,,,,,,
2786,,,,,,,,,,,
2787,,,,,,,,,,,
2788,,,,,,,,,,,
2789,,,,,,,,,,,
2790,,,,,,,,,,,
2791,,,,,,,,,,,
2792,,,,,,,,,,,
2793,,,,,,,,,,,
2794,,,,,,,,,,,
2795,,,,,,,,,,,
2796,,,,,,,,,,,
2797,,,,,,,,,,,
2798,,,,,,,,,,,
2799,,,,,,,,,,,
2800,,,,,,,,,,,
2801,171548.jpg,Vehicle Plate,middle,middle,middle,"[[160, 292, 154, 165], [375, 305, 109, 164], [160, 292, 154, 165], [375, 305, 109, 164]]",4.0,"[1, 0, 1, 0, 1]",middle,middle_middle_middle,171548.jpg_Vehicle Plate
2802,,,,,,,,,,,
2803,,,,,,,,,,,
2804,,,,,,,,,,,
2805,,,,,,,,,,,
2806,,,,,,,,,,,
2807,,,,,,,,,,,
2808,170968.jpg,Printed Material,middle,middle,middle,"[[327, 281, 90, 102], [327, 281, 90, 102]]",2.5,"[0, 0, 1, 0, 0]",middle,middle_middle_middle,170968.jpg_Printed Material
2809,,,,,,,,,,,
2810,,,,,,,,,,,
2811,,,,,,,,,,,
2812,,,,,,,,,,,
2813,,,,,,,,,,,
2814,,,,,,,,,,,
2815,,,,,,,,,,,
2816,,,,,,,,,,,
2817,,,,,,,,,,,
2818,,,,,,,,,,,
2819,,,,,,,,,,,
2820,,,,,,,,,,,
2821,,,,,,,,,,,
2822,,,,,,,,,,,
2823,,,,,,,,,,,
2824,,,,,,,,,,,
2825,,,,,,,,,,,
2826,d58bd5a441e5a2a8.jpg,Place Identifier,middle,middle,middle,"[[314, 42, 219, 230], [314, 42, 219, 230], [314, 42, 219, 230]]",4.0,"[0, 1, 0, 0, 0]",middle,middle_middle_middle,d58bd5a441e5a2a8.jpg_Place Identifier
2827,,,,,,,,,,,
2828,130921.jpg,Pet,middle,middle,middle,"[[409, 235, 200, 196]]",4.0,"[1, 0, 0, 0, 1]",middle,middle_middle_middle,130921.jpg_Pet
2829,,,,,,,,,,,
2830,,,,,,,,,,,
2831,,,,,,,,,,,
2832,,,,,,,,,,,
2833,,,,,,,,,,,
2834,,,,,,,,,,,
2835,,,,,,,,,,,
2836,,,,,,,,,,,
2837,,,,,,,,,,,
2838,,,,,,,,,,,
2839,,,,,,,,,,,
2840,,,,,,,,,,,
2841,,,,,,,,,,,
2842,,,,,,,,,,,
2843,,,,,,,,,,,
2844,,,,,,,,,,,
2845,,,,,,,,,,,
2846,,,,,,,,,,,
2847,,,,,,,,,,,
2848,,,,,,,,,,,
2849,,,,,,,,,,,
2850,,,,,,,,,,,
2851,,,,,,,,,,,
2852,,,,,,,,,,,
2853,,,,,,,,,,,
2854,,,,,,,,,,,
2855,,,,,,,,,,,
2856,,,,,,,,,,,
2857,,,,,,,,,,,
2858,,,,,,,,,,,
2859,,,,,,,,,,,
2860,,,,,,,,,,,
2861,,,,,,,,,,,
2862,,,,,,,,,,,
2863,,,,,,,,,,,
2864,,,,,,,,,,,
2865,,,,,,,,,,,
2866,,,,,,,,,,,
2867,,,,,,,,,,,
2868,,,,,,,,,,,
2869,,,,,,,,,,,
2870,,,,,,,,,,,
2871,,,,,,,,,,,
2872,,,,,,,,,,,
2873,,,,,,,,,,,
2874,,,,,,,,,,,
2875,,,,,,,,,,,
2876,,,,,,,,,,,
2877,,,,,,,,,,,
2878,,,,,,,,,,,
2879,,,,,,,,,,,
2880,,,,,,,,,,,
2881,,,,,,,,,,,
2882,,,,,,,,,,,
2883,,,,,,,,,,,
2884,,,,,,,,,,,
2885,,,,,,,,,,,
2886,,,,,,,,,,,
2887,,,,,,,,,,,
2888,,,,,,,,,,,
2889,,,,,,,,,,,
2890,,,,,,,,,,,
2891,,,,,,,,,,,
2892,406ad630bcc21406.jpg,Musical instrument,middle,middle,middle,"[[276, 443, 299, 324]]",5.0,"[1, 1, 1, 1, 0]",high,middle_middle_middle,406ad630bcc21406.jpg_Musical instrument
2893,,,,,,,,,,,
2894,,,,,,,,,,,
2895,,,,,,,,,,,
2896,,,,,,,,,,,
2897,272741.jpg,Others,middle,middle,middle,"[[390, 126, 81, 72], [390, 126, 81, 72]]",2.5,"[0, 1, 0, 1, 1]",middle,middle_middle_middle,272741.jpg_Others
2898,,,,,,,,,,,
2899,,,,,,,,,,,
2900,141278.jpg,Machine,middle,middle,middle,"[[328, 92, 104, 93], [328, 92, 104, 93]]",3.5,"[0, 0, 0, 1, 1]",middle,middle_middle_middle,141278.jpg_Machine
2901,,,,,,,,,,,
2902,,,,,,,,,,,
2903,,,,,,,,,,,
2904,,,,,,,,,,,
2905,,,,,,,,,,,
2906,,,,,,,,,,,
2907,,,,,,,,,,,
2908,,,,,,,,,,,
2909,,,,,,,,,,,
2910,,,,,,,,,,,
2911,,,,,,,,,,,
2912,,,,,,,,,,,
2913,,,,,,,,,,,
2914,,,,,,,,,,,
2915,,,,,,,,,,,
2916,133766.jpg,Book,middle,middle,middle,"[[142, 208, 89, 109], [503, 210, 88, 106], [503, 210, 88, 107], [142, 208, 89, 109], [503, 210, 88, 106]]",3.4,"[0, 0, 1, 1, 0]",middle,middle_middle_middle,133766.jpg_Book
2917,,,,,,,,,,,
2918,,,,,,,,,,,
2919,,,,,,,,,,,
